"RECEPTION_ID"|"DOC_ID"|"DELETION_DATE"|"ESTIMATED_TOTAL"|"ESTIMATED_TOTAL_CUR"|"PROCUREMENT_TOTAL"|"PROCUREMENT_TOTAL_CUR"|"FORM"|"COLL_OJ"|"NO_OJ"|"DATE_PUB"|"NO_DOC_OJS"|"URI_DOC"|"LG_ORIG"|"ISO_COUNTRY"|"IA_URL_GENERAL"|"IA_URL_ETENDERING"|"ORIGINAL_CPV_Text"|"ORIGINAL_CPV"|"ORIGINAL_NUTS_Text"|"ORIGINAL_NUTS"|"CA_CE_NUTS_Text"|"CA_CE_NUTS"|"REF_NO_DOC_OJS"|"DS_DATE_DISPATCH"|"DT_DATE_FOR_SUBMISSION"|"AA_AUTHORITY_TYPE"|"AA_AUTHORITY_TYPE_Text"|"TD_DOCUMENT_TYPE"|"TD_DOCUMENT_TYPE_Text"|"NC_CONTRACT_NATURE"|"NC_CONTRACT_NATURE_Text"|"PR_PROC"|"PR_PROC_Text"|"RP_REGULATION"|"RP_REGULATION_Text"|"TY_TYPE_BID"|"TY_TYPE_BID_Text"|"AC_AWARD_CRIT"|"AC_AWARD_CRIT_Text"|"MA_MAIN_ACTIVITIES"|"MA_MAIN_ACTIVITIES_Text"|"HEADING"|"INITIATOR"|"AA_NAME_EN"|"AA_NAME_ORIG"|"LEGAL_BASIS"|"NOTICE_UUID"|"OFFICIALNAME"|"ADDRESS"|"TOWN"|"POSTCODE"|"TITLE"|"SHORT_DESC_ENG"|"SHORT_DESC_ORIGINAL"|"LONG_DESC_ENG"|"LONG_DESC_ORIGINAL"|"CONTRACTOR_OFFICIALNAME_EN"|"CONTRACTOR_OFFICIALNAME_ORIG"|"CONTRACTOR_ADRESS_EN"|"CONTRACTOR_ADRESS_ORIG"|"CONTRACTOR_TOWN_EN"|"CONTRACTOR_TOWN_ORIG"|"CONTRACTOR_PCODE_EN"|"CONTRACTOR_PCODE_ORIG"|"CONTRACTOR_COUNTRY_EN"|"CONTRACTOR_COUNTRY_ORIG"|"CRIT"|"VAL_ESTIMATED_TOTAL"|"VAL_ESTIMATED_TOTAL_CUR"|"VAL_TOTAL"|"VAL_TOTAL_CUR"|"ANZAHL_LOTS"|"namespace"
"20-432906-001"|"421484-2020"|2020-12-12|keine Angabe|keine Angabe|"4400000"|NOK|F03|S|174|2020-09-08|"2020/S 174-421484"|http://ted.europa.eu/udl?uri=TED:NOTICE:421484-2020:TEXT:EN:HTML|EN|NO|http://www.oru.no/orik|keine Angabe|Snow-clearing services|90620000|Akershus|NO012|keine Angabe|keine Angabe|"2020/S 100-243053"|2020-09-03|keine Angabe|R|Regional or local Agency/Office|"7"|Contract award notice|"4"|Services|"1"|Open procedure|B|European Economic Area (EEA), with participation by GPA countries|"9"|Not applicable|"1"|Lowest price|S|General public services|"03C03"|"03"|Øvre Romerike Innkjøpssamarbeid|Øvre Romerike Innkjøpssamarbeid|"32014L0024"|keine Angabe|Øvre Romerike Innkjøpssamarbeid|Furusethgata 12|Jessheim|"2150"|Winter Maintenance of Roads in New kommune [Nes Municipality]|ØRIK invites tenderers to participate in an open tender contest for the delivery of winter maintenance of municipal roads in Nes kommune [Nes municipality].Winter maintenance includes snow clearing and gritting. The district is divided into 13 routes. This tender includes 12 routes that will be subject to competitive tendering. Nes maintains one route internally.This tender collection concerns routes 1 — 12. The roads will undergo winter maintenance in the period October 15 — April 15.|ØRIK invites tenderers to participate in an open tender contest for the delivery of winter maintenance of municipal roads in Nes kommune [Nes municipality].Winter maintenance includes snow clearing and gritting. The district is divided into 13 routes. This tender includes 12 routes that will be subject to competitive tendering. Nes maintains one route internally.This tender collection concerns routes 1 — 12. The roads will undergo winter maintenance in the period October 15 — April 15.|""|""|Lund maskin og mekk|Lund maskin og mekk|Drognestoppen 1|Drognestoppen 1|Årnes|Årnes|"2150"|"2150"|NO|NO|""|"4400000"|NOK|"4400000"|NOK|"3"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-432554-001"|"420079-2020"|2020-12-12|keine Angabe|keine Angabe|"170000"|RON|F03|S|174|2020-09-08|"2020/S 174-420079"|http://ted.europa.eu/udl?uri=TED:NOTICE:420079-2020:TEXT:RO:HTML|RO|RO|http://www.spitalul-vbabes-tm.ro|keine Angabe|Protective gear|18143000|Timiş|RO424|keine Angabe|keine Angabe|keine Angabe|2020-09-03|keine Angabe|"8"|Other|"7"|Contract award notice|"2"|Supplies|T|Negotiated without a prior call for competition|"4"|European Union|"9"|Not applicable|"1"|Lowest price|H|Health|"01B03"|"01"|keine Angabe|Spitalul Clinic de Boli Infecțioase și Pneumoftiziologie „Dr. Victor Babeș” Timişoara|"32014L0024"|e970b3cb-8f2a-43b4-8265-0c41deae3e5b|Spitalul Clinic de Boli Infecțioase și Pneumoftiziologie „Dr. Victor Babeș” Timişoara|Str. Gheorghe Adam nr. 13|Timişoara|"300310"|Achizi?ie echipamente de protec?ie|""|Achizitie echipamente de protectie, procedura impratita in 5 loturi: lot 1 - Acoperitori de pantofi tip cizma pentru riscuri biologice, lot 2 - Capeline/bonete, lot 3 - Halat unica folosinta (vizitator), lot4 - Masca cu filtru HEPA FFP3 cu supapa, lot 5 - Masca cu filtru HEPA FFP2 fara supapa.|""|Achizitie echipamente de protectie, procedura impratita in 5 loturi: lot 1 - Acoperitori de pantofi tip cizma pentru riscuri biologice 10000 perechi, lot 2 - Capeline/bonete 20000 buc, lot 3 - Halat unica folosinta (vizitator) 10000 buc, lot4 - Masca cu filtru HEPA FFP3 cu supapa 10000 buc, lot 5 - Masca cu filtru HEPA FFP2 fara supapa 10000 buc.|keine Angabe|COMPANIA NATIONALA UNIFARM|keine Angabe|Strada Sănătescu Ştefan, mr. av., Nr. 48|keine Angabe|Bucuresti|keine Angabe|"011478"|keine Angabe|RO|""|"170000"|RON|"170000"|RON|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-434067-001"|"420241-2020"|2020-12-12|keine Angabe|keine Angabe|keine Angabe|keine Angabe|F03|S|174|2020-09-08|"2020/S 174-420241"|http://ted.europa.eu/udl?uri=TED:NOTICE:420241-2020:TEXT:PL:HTML|PL|PL|www.szpitaljp2.krakow.pl|keine Angabe|Cardiac surgery devices|33182300|Miasto Kraków|PL213|keine Angabe|keine Angabe|"2020/S 101-243747"|2020-09-03|keine Angabe|"6"|Body governed by public law|"7"|Contract award notice|"2"|Supplies|"1"|Open procedure|"4"|European Union|"9"|Not applicable|"2"|The most economic tender|H|Health|"01B03"|"01"|keine Angabe|Krakowski Szpital Specjalistyczny im. Jana Pawła II|"32014L0024"|keine Angabe|Krakowski Szpital Specjalistyczny im. Jana Pawła II|ul. Prądnicka 80|Kraków|"31-202"|Dostawa opatrunków i wyrobów medycznych do kardiologicznych i naczyniowych zabiegów specjalistycznych|""|Przedmiotem zamówienia jest dostawa opatrunków i wyrobów medycznych do kardiologicznych i naczyniowych zabiegów specjalistycznych. Szczególowy opis przedmiotu zamówienia zawiera Zalacznik nr 4 bedacy integralna czescia SIWZ. Gdziekolwiek w niniejszym ogloszeniu przywolana jest ustawa lub przepis bez dalszego uszczególowienia to nalezy przez to rozumiec ustawe z dnia 29 stycznia 2004 r. Prawo zamówien publicznych (t.j. Dz.U. z 2019 r. poz. 1843).|""|Produkty kosmetyczne w ilosci 1 000 sztuk (2 pozycje). Szczególowy opis parametrów zostal okreslony w zalaczniku nr 4 do SIWZ.|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|keine Angabe|""|keine Angabe|keine Angabe|keine Angabe|keine Angabe|"2"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-103690-001"|"102867-2020"|2020-06-06|keine Angabe|keine Angabe|"1300000.00"|GBP|F03|S|43|2020-03-02|"2020/S 043-102867"|http://ted.europa.eu/udl?uri=TED:NOTICE:102867-2020:TEXT:EN:HTML|EN|UK|https://www.northlincs.gov.uk|keine Angabe|IT services: consulting, software development, Internet and support|72000000|North and North East Lincolnshire|UKE13|keine Angabe|keine Angabe|"2019/S 205-499792"|2020-02-27|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"4"|Services|"1"|Open procedure|Z|Not specified|"9"|Not applicable|"2"|The most economic tender|S|General public services|"08C03"|"08"|North Lincolnshire Council|North Lincolnshire Council|"32014L0024"|keine Angabe|North Lincolnshire Council|Church Square House, High Street|Scunthorpe|DN15 6NL|Financial Management System|North Lincolnshire Council and North East Lincolnshire Council are inviting tenders for the supply, implementation and maintenance of a financial management system. The system will be implemented across both authorities as 1 shared system.|North Lincolnshire Council and North East Lincolnshire Council are inviting tenders for the supply, implementation and maintenance of a financial management system. The system will be implemented across both authorities as 1 shared system.|North Lincolnshire Council and North East Lincolnshire Council are inviting tenders for the supply, implementation and maintenance of a financial management system. The solution must be able to host the system via a cloud based technology. The 2 authorities operate under a shared services arrangement and are looking for a single shared system that will provide seamless and real-time access to financial information. The contract term is 10 years with break clauses at year 6 and 8. The implementation phase will commence on 1.4.2020 followed by a go live date of 1.4.2021.The system shall provide the following components:— procure to pay,— general ledger,— accounts receivable,— reporting and data analytics,— budget management,— invoice capture.|North Lincolnshire Council and North East Lincolnshire Council are inviting tenders for the supply, implementation and maintenance of a financial management system. The solution must be able to host the system via a cloud based technology. The 2 authorities operate under a shared services arrangement and are looking for a single shared system that will provide seamless and real-time access to financial information. The contract term is 10 years with break clauses at year 6 and 8. The implementation phase will commence on 1.4.2020 followed by a go live date of 1.4.2021.The system shall provide the following components:— procure to pay,— general ledger,— accounts receivable,— reporting and data analytics,— budget management,— invoice capture.|Unit4 Business Software Ltd|Unit4 Business Software Ltd|keine Angabe|keine Angabe|Reading|Reading|keine Angabe|keine Angabe|UK|UK|""|"3000000.00"|GBP|"1300000.00"|GBP|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-103655-001"|"102868-2020"|2020-06-06|keine Angabe|keine Angabe|"1970.71"|GBP|F03|S|43|2020-03-02|"2020/S 043-102868"|http://ted.europa.eu/udl?uri=TED:NOTICE:102868-2020:TEXT:EN:HTML|EN|UK|www.sutton.gov.uk|keine Angabe|Transport services (excl. Waste transport)|60000000|Warwickshire|UKG13|keine Angabe|keine Angabe|"2019/S 099-239880"|2020-02-27|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"4"|Services|"1"|Open procedure|Z|Not specified|"9"|Not applicable|"2"|The most economic tender|S|General public services|"08C03"|"08"|Sutton and Achieving for Children|Sutton and Achieving for Children|"32014L0024"|"201E0013-5824-4636-A8B9-3B84E3ACD6DC"|Sutton and Achieving for Children|Royal Borough of Kingston|Kingston upon Thames|KT1 1EU|London Borough of Sutton|London Borough of Sutton.|London Borough of Sutton.|London Borough of Sutton.|London Borough of Sutton.|Brunswick Cars Ltd|Brunswick Cars Ltd|North Cheam|North Cheam|Sutton|Sutton|SM3 8JR|SM3 8JR|UK|UK|""|"1970.71"|GBP|"1970.71"|GBP|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-103654-001"|"102869-2020"|2020-06-06|keine Angabe|keine Angabe|"14.29"|GBP|F03|S|43|2020-03-02|"2020/S 043-102869"|http://ted.europa.eu/udl?uri=TED:NOTICE:102869-2020:TEXT:EN:HTML|EN|UK|http://www.haringey.gov.uk/|keine Angabe|Hire of passenger transport vehicles with driver|60170000|Warwickshire|UKG13|keine Angabe|keine Angabe|"2019/S 056-129504"|2020-02-27|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"4"|Services|"1"|Open procedure|Z|Not specified|"9"|Not applicable|"2"|The most economic tender|S|General public services|"08C03"|"08"|London Borough of Haringey — Passenger Transport Services|London Borough of Haringey — Passenger Transport Services|"32014L0024"|B0B80C59-8B5B-4E92-84FC-55369509A538|London Borough of Haringey — Passenger Transport Services|"51 Stoke Newington High Street"|London|N22 8LE|Ad-Hoc Services|Ad-hoc services.|Ad-hoc services.|Ad-hoc services.|Ad-hoc services.|Sam's Cars Ltd|Sam's Cars Ltd|"51 Stoke Newington High Street"|"51 Stoke Newington High Street"|London|London|N16 8EL|N16 8EL|UK|UK|""|"14.29"|GBP|"14.29"|GBP|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-103653-001"|"102870-2020"|2020-06-06|keine Angabe|keine Angabe|"2945.00"|GBP|F03|S|43|2020-03-02|"2020/S 043-102870"|http://ted.europa.eu/udl?uri=TED:NOTICE:102870-2020:TEXT:EN:HTML|EN|UK|www.midlandsandlancashirecsu.nhs.uk|keine Angabe|Health services|85100000|Warwickshire|UKG13|keine Angabe|keine Angabe|"2017/S 046-084534"|2020-02-27|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"4"|Services|"1"|Open procedure|Z|Not specified|"9"|Not applicable|"2"|The most economic tender|S|General public services|"08C03"|"08"|Midlands and Lancashire Commissioning Support Unit|Midlands and Lancashire Commissioning Support Unit|"32014L0024"|"6F86F45E-1F53-4B14-AC44-5170D56B1F2B"|Midlands and Lancashire Commissioning Support Unit|Attn. Martin Pope, Anglesey House|Rugeley|WS15 1UL|Fast Track — PHB Notional Budget|Fast track — PHB notional budget.|Fast track — PHB notional budget.|Fast track — PHB notional budget.|Fast track — PHB notional budget.|Mountbatton Care Ltd|Mountbatton Care Ltd|"62-68 Strand Road"|"62-68 Strand Road"|Liverpool|Liverpool|L20 4BG|L20 4BG|UK|UK|""|"2945.00"|GBP|"2945.00"|GBP|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-103727-001"|"102871-2020"|2020-06-06|keine Angabe|keine Angabe|"250000"|GBP|F03|S|43|2020-03-02|"2020/S 043-102871"|http://ted.europa.eu/udl?uri=TED:NOTICE:102871-2020:TEXT:EN:HTML|EN|UK|http://www.ports.je/pages/default.aspx|keine Angabe|Marine survey services|71354500|EXTRA-REGIO NUTS 1|UKZ|keine Angabe|keine Angabe|"2019/S 131-321896"|2020-02-27|keine Angabe|R|Regional or local Agency/Office|"7"|Contract award notice|"4"|Services|"1"|Open procedure|Z|Not specified|"9"|Not applicable|"2"|The most economic tender|S|General public services|"08C03"|"08"|Ports of Jersey|Ports of Jersey|"32014L0024"|keine Angabe|Ports of Jersey|Jersey Airport|St Peter|JE1 1BY|Survey and Maintenance of a Damen Shoalbuster 2609 tug to Maintain Vessel Certification to MGN280|The outline of this project is the survey and maintenance of the Duke of Normandy to maintain vessel certification to MGN280.|The outline of this project is the survey and maintenance of the Duke of Normandy to maintain vessel certification to MGN280.|The ‘Duke of Normandy’, a Damen Shoalbuster 2609 tug, was built in Holland in 2005, she is surveyed and certificated under the Jersey Small Commercial Vessel Work Boat Code (Code) which is enacted by Shipping (Safety Codes) (Jersey) Order 2005 as amended. This Jersey Code effectively extends UK Maritime and Coastguard Agency (MCA) notice MGN 280 (Small Commercial Vessel and Pilot Boat (SCV) Code) to Jersey vessels. MGN 280 outlines the specification and standards that a vessel must meet and be maintained to, to be allowed to operate as a small commercial vessel under the Jersey Registry.Certification issued under this code requires to be renewed every 5 years and coincides with the code requirement for a survey of the hull, shell fittings, external steering and propulsion. In June 2020 the Duke of Normandy’s certification will expire unless the surveys are completed prior to her certification renewal and examination.The Duke of Normandy is required to assist in maintaining the port of St Helier open and safe during the windy winter months. Once the vessels other commitments in the maintenance of the Islands navigation aids she is often released to undertake charter work for external companies during the calmer seasons thus enhancing the department’s commercial income.Hence, further proposed work is being considered to increase the specification of the tug to expand the scope of duties she can perform. As more external commercial charter work is being undertaken during the spring and summer seasons, timing is the critical path for this maintenance to be completed. We would be looking for the vessel to be taken out of service in April 2020, ready for certification in June 2020.|The ‘Duke of Normandy’, a Damen Shoalbuster 2609 tug, was built in Holland in 2005, she is surveyed and certificated under the Jersey Small Commercial Vessel Work Boat Code (Code) which is enacted by Shipping (Safety Codes) (Jersey) Order 2005 as amended. This Jersey Code effectively extends UK Maritime and Coastguard Agency (MCA) notice MGN 280 (Small Commercial Vessel and Pilot Boat (SCV) Code) to Jersey vessels. MGN 280 outlines the specification and standards that a vessel must meet and be maintained to, to be allowed to operate as a small commercial vessel under the Jersey Registry.Certification issued under this code requires to be renewed every 5 years and coincides with the code requirement for a survey of the hull, shell fittings, external steering and propulsion. In June 2020 the Duke of Normandy’s certification will expire unless the surveys are completed prior to her certification renewal and examination.The Duke of Normandy is required to assist in maintaining the port of St Helier open and safe during the windy winter months. Once the vessels other commitments in the maintenance of the Islands navigation aids she is often released to undertake charter work for external companies during the calmer seasons thus enhancing the department’s commercial income.Hence, further proposed work is being considered to increase the specification of the tug to expand the scope of duties she can perform. As more external commercial charter work is being undertaken during the spring and summer seasons, timing is the critical path for this maintenance to be completed. We would be looking for the vessel to be taken out of service in April 2020, ready for certification in June 2020.|Damen Shipyards Hardinxveld|Damen Shipyards Hardinxveld|keine Angabe|keine Angabe|Netherlands|Netherlands|keine Angabe|keine Angabe|UK|UK|""|keine Angabe|keine Angabe|"250000"|GBP|"1"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-103055-001"|"102872-2020"|2020-06-06|keine Angabe|keine Angabe|"2000000000"|GBP|F03|S|43|2020-03-02|"2020/S 043-102872"|http://ted.europa.eu/udl?uri=TED:NOTICE:102872-2020:TEXT:EN:HTML|EN|UK|www.southampton.gov.uk/supplysouthampton|keine Angabe|Welfare services for children and young people|85311300|UNITED KINGDOM|UK|keine Angabe|keine Angabe|"2019/S 149-367205"|2020-02-27|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"4"|Services|"1"|Open procedure|Z|Not specified|"9"|Not applicable|"3"|Mixed|S|General public services|"08C03"|"08"|Southampton City Council|Southampton City Council|"32014L0024"|"13e16ec4-2abe-4299-b23c-667581ddffb6"|Southampton City Council|One Guildhall Square|Southampton|SO14 7FP|Children’s Residential Placements — Consortia Commissioning|Local authorities across the Southern Region of England have come together to commission children’s residential care using a framework agreement, in order to fulfil their statutory duty to provide high-quality residential care to looked after children within their authority. Commissioning as a consortium of authorities allows us to meaningfully engage with the market whilst enabling us to achieve efficiencies in the purchasing and development of services and advocating better care on behalf of children and young people. Continued in VI.3) additional information.|Local authorities across the Southern Region of England have come together to commission children’s residential care using a framework agreement, in order to fulfil their statutory duty to provide high-quality residential care to looked after children within their authority. Commissioning as a consortium of authorities allows us to meaningfully engage with the market whilst enabling us to achieve efficiencies in the purchasing and development of services and advocating better care on behalf of children and young people. Continued in VI.3) additional information.|The purchasers do not have a breakdown of the spend for each lot and therefore are unable to give an estimated value.|The purchasers do not have a breakdown of the spend for each lot and therefore are unable to give an estimated value.|Cornerways Childrens Services Ltd|Cornerways Childrens Services Ltd|keine Angabe|keine Angabe|Horley|Horley|RH6 9LW|RH6 9LW|UK|UK|""|keine Angabe|keine Angabe|"1"|GBP|"6"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
"20-103055-001"|"102872-2020"|2020-06-06|keine Angabe|keine Angabe|"2000000000"|GBP|F03|S|43|2020-03-02|"2020/S 043-102872"|http://ted.europa.eu/udl?uri=TED:NOTICE:102872-2020:TEXT:EN:HTML|EN|UK|www.southampton.gov.uk/supplysouthampton|keine Angabe|Welfare services for children and young people|85311300|UNITED KINGDOM|UK|keine Angabe|keine Angabe|"2019/S 149-367205"|2020-02-27|keine Angabe|"3"|Regional or local authority|"7"|Contract award notice|"4"|Services|"1"|Open procedure|Z|Not specified|"9"|Not applicable|"3"|Mixed|S|General public services|"08C03"|"08"|Southampton City Council|Southampton City Council|"32014L0024"|"13e16ec4-2abe-4299-b23c-667581ddffb6"|Southampton City Council|One Guildhall Square|Southampton|SO14 7FP|Children’s Residential Placements — Consortia Commissioning|Local authorities across the Southern Region of England have come together to commission children’s residential care using a framework agreement, in order to fulfil their statutory duty to provide high-quality residential care to looked after children within their authority. Commissioning as a consortium of authorities allows us to meaningfully engage with the market whilst enabling us to achieve efficiencies in the purchasing and development of services and advocating better care on behalf of children and young people. Continued in VI.3) additional information.|Local authorities across the Southern Region of England have come together to commission children’s residential care using a framework agreement, in order to fulfil their statutory duty to provide high-quality residential care to looked after children within their authority. Commissioning as a consortium of authorities allows us to meaningfully engage with the market whilst enabling us to achieve efficiencies in the purchasing and development of services and advocating better care on behalf of children and young people. Continued in VI.3) additional information.|The purchasers do not have a breakdown of the spend for each lot and therefore are unable to give an estimated value.|The purchasers do not have a breakdown of the spend for each lot and therefore are unable to give an estimated value.|Compass Fostering South Ltd|Compass Fostering South Ltd|keine Angabe|keine Angabe|Loughborough|Loughborough|LE11 3GE|LE11 3GE|UK|UK|""|keine Angabe|keine Angabe|"1"|GBP|"6"|{http://publications.europa.eu/resource/schema/ted/R2.0.9/publication}TED_EXPORT
